,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,,,,
2010-02-12 00:00:00,6.0663604736328125,,83.39967346191406,7.156428813934326,,108.04000091552734,7.2014288902282715,,108.0999984741211,6.982142925262451,,106.51000213623047,7.075356960296631,,106.98999786376953,655468800,,304622100
2010-02-16 00:00:00,6.157785892486572,,84.71197509765625,7.264286041259766,,109.73999786376953,7.2746429443359375,,109.8499984741211,7.197143077850342,,107.81999969482422,7.2121429443359375,,108.86000061035156,543737600,,159317500
2010-02-17 00:00:00,6.132055759429932,,85.11336517333984,7.23392915725708,,110.26000213623047,7.296785831451416,,110.41000366210938,7.1735711097717285,,109.73999786376953,7.292500019073486,,110.2699966430664,436396800,,168845100
2010-02-18 00:00:00,6.143557071685791,,85.6151351928711,7.247499942779541,,110.91000366210938,7.28178596496582,,111.13999938964844,7.175714015960693,,110.04000091552734,7.201070785522461,,110.08000183105469,422825200,,193708600
2010-02-19 00:00:00,6.105413913726807,,85.79266357421875,7.202499866485596,,111.13999938964844,7.257143020629883,,111.56999969482422,7.182499885559082,,110.36000061035156,7.209286212921143,,110.62000274658203,415469600,,222684900
2010-02-22 00:00:00,6.067571640014648,,85.80812072753906,7.1578569412231445,,111.16000366210938,7.232142925262451,,111.58000183105469,7.11392879486084,,110.83000183105469,7.226428985595703,,111.55000305175781,390563600,,132346900
2010-02-23 00:00:00,5.965848445892334,,84.76597595214844,7.0378570556640625,,109.80999755859375,7.190357208251953,,111.19999694824219,6.989643096923828,,109.5199966430664,7.142857074737549,,110.86000061035156,575094800,,207497000
2010-02-24 00:00:00,6.074836730957031,,85.54562377929688,7.166429042816162,,110.81999969482422,7.194285869598389,,111.0,7.065713882446289,,109.86000061035156,7.0796427726745605,,110.13999938964844,460566400,,176350700
2010-02-25 00:00:00,6.115403175354004,,85.42984771728516,7.214285850524902,,110.66999816894531,7.244999885559082,,110.75,7.03178596496582,,108.94000244140625,7.049285888671875,,109.23999786376953,665126000,,259634700
2010-02-26 00:00:00,6.194724082946777,,85.48389434814453,7.307857036590576,,110.73999786376953,7.327499866485596,,111.12000274658203,7.214285850524902,,110.11000061035156,7.2278571128845215,,110.7699966430664,507460800,,173589300
2010-03-01 00:00:00,6.327021598815918,,86.37158966064453,7.463929176330566,,111.88999938964844,7.482142925262451,,112.0,7.337500095367432,,111.16999816894531,7.348214149475098,,111.19999694824219,550093600,,147709700
2010-03-02 00:00:00,6.322782039642334,,86.61092376708984,7.458929061889648,,112.19999694824219,7.5296430587768555,,112.73999786376953,7.419285774230957,,112.0,7.497499942779541,,112.37000274658203,566546400,,160992400
2010-03-03 00:00:00,6.337313652038574,,86.68810272216797,7.476070880889893,,112.30000305175781,7.495357036590576,,112.97000122070312,7.42642879486084,,112.0199966430664,7.4621429443359375,,112.48999786376953,372052800,,150785000
2010-03-04 00:00:00,6.379091739654541,,86.95054626464844,7.525356769561768,,112.63999938964844,7.5328569412231445,,112.80000305175781,7.451070785522461,,112.02999877929688,7.474286079406738,,112.44999694824219,366041200,,135770400
2010-03-05 00:00:00,6.62855339050293,,88.19337463378906,7.819643020629883,,114.25,7.846428871154785,,114.33999633789062,7.6653571128845215,,113.0999984741211,7.67642879486084,,113.37000274658203,899620400,,176118800
2010-03-08 00:00:00,6.63248872756958,,88.20881652832031,7.824285984039307,,114.2699966430664,7.86035680770874,,114.5199966430664,7.794642925262451,,114.06999969482422,7.857500076293945,,114.26000213623047,429889600,,114631200
2010-03-09 00:00:00,6.751769065856934,,88.35552215576172,7.965000152587891,,114.45999908447266,8.035714149475098,,114.98999786376953,7.78178596496582,,113.87000274658203,7.796785831451416,,113.93000030517578,920259200,,154556700
2010-03-10 00:00:00,6.806869983673096,,88.74919128417969,8.029999732971191,,114.97000122070312,8.052857398986816,,115.27999877929688,7.971428871154785,,114.41000366210938,7.993928909301758,,114.51000213623047,596218000,,186088800
2010-03-11 00:00:00,6.826849460601807,,89.11968231201172,8.053570747375488,,115.44999694824219,8.053570747375488,,115.4800033569336,7.975714206695557,,114.3499984741211,7.996786117553711,,114.69999694824219,405700400,,160791100
2010-03-12 00:00:00,6.860152244567871,,89.1274185180664,8.092857360839844,,115.45999908447266,8.133213996887207,,115.97000122070312,8.0625,,115.13999938964844,8.120356559753418,,115.94999694824219,416323600,,162074800
2010-03-15 00:00:00,6.776595592498779,,89.15055084228516,7.994286060333252,,115.48999786376953,8.053570747375488,,115.56999969482422,7.8660712242126465,,114.5999984741211,8.049285888671875,,115.26000213623047,493502800,,146816800
2010-03-16 00:00:00,6.795060157775879,,89.86077117919922,8.016071319580078,,116.41000366210938,8.03499984741211,,116.5199966430664,7.946785926818848,,115.48999786376953,8.006428718566895,,115.80999755859375,446908000,,168673000
2010-03-17 00:00:00,6.785071849822998,,90.39338684082031,8.00428581237793,,117.0999984741211,8.087499618530273,,117.4800033569336,7.973928928375244,,116.41999816894531,8.032142639160156,,116.76000213623047,450956800,,177468100
2010-03-18 00:00:00,6.8011155128479,,90.3470687866211,8.023214340209961,,117.04000091552734,8.035714149475098,,117.2699966430664,7.950356960296631,,116.56999969482422,8.003570556640625,,117.11000061035156,342109600,,196509100
2010-03-19 00:00:00,6.728458881378174,,89.88973999023438,7.9375,,115.97000122070312,8.044285774230957,,117.29000091552734,7.901071071624756,,115.5199966430664,8.028214454650879,,115.97000122070312,559445600,,226641100
2010-03-22 00:00:00,6.804144382476807,,90.37033081054688,8.026785850524902,,116.58999633789062,8.071429252624512,,116.80000305175781,7.862500190734863,,115.23999786376953,7.873929023742676,,115.30999755859375,456419600,,184477800
2010-03-23 00:00:00,6.913432598114014,,91.00594329833984,8.15571403503418,,117.41000366210938,8.170714378356934,,117.51000213623047,8.003570556640625,,116.37999725341797,8.058570861816406,,116.76000213623047,602431200,,182941600
2010-03-24 00:00:00,6.944010257720947,,90.56412506103516,8.19178581237793,,116.83999633789062,8.221428871154785,,117.43000030517578,8.125356674194336,,115.58000183105469,8.130000114440918,,116.97000122070312,597780400,,196072600
2010-03-25 00:00:00,6.86166524887085,,90.41682434082031,8.094642639160156,,116.6500015258789,8.248929023742676,,118.16999816894531,8.08035659790039,,116.51000213623047,8.247142791748047,,117.62999725341797,542284400,,223396300
2010-03-26 00:00:00,6.990331649780273,,90.3625717163086,8.246429443359375,,116.58000183105469,8.283928871154785,,117.41999816894531,8.162500381469727,,116.12000274658203,8.176786422729492,,116.87000274658203,640875200,,205808500
2010-03-29 00:00:00,7.035439968109131,,90.93616485595703,8.299642562866211,,117.31999969482422,8.352499961853027,,117.52999877929688,8.272143363952637,,116.69000244140625,8.321429252624512,,117.16999816894531,540744400,,134513500
2010-03-30 00:00:00,7.1401896476745605,,90.99818420410156,8.423213958740234,,117.4000015258789,8.481429100036621,,117.83000183105469,8.366070747375488,,116.91000366210938,8.449999809265137,,117.45999908447266,527310000,,145772500
2010-03-31 00:00:00,7.1144537925720215,,90.6881332397461,8.39285659790039,,117.0,8.450357437133789,,117.5199966430664,8.373571395874023,,116.61000061035156,8.410357475280762,,116.94999694824219,430659600,,161078700
2010-04-01 00:00:00,7.143820762634277,,91.3082046508789,8.427499771118164,,117.80000305175781,8.526070594787598,,118.25,8.3125,,117.0999984741211,8.478928565979004,,117.80000305175781,603145200,,161215200
2010-04-05 00:00:00,7.220113277435303,,92.05233764648438,8.517499923706055,,118.76000213623047,8.518214225769043,,118.83999633789062,8.384642601013184,,117.91999816894531,8.392143249511719,,118.25,684507600,,105847600
2010-04-06 00:00:00,7.251901626586914,,92.26936340332031,8.555000305175781,,119.04000091552734,8.579999923706055,,119.25,8.464285850524902,,118.29000091552734,8.507143020629883,,118.41999816894531,447017200,,110384200
2010-04-07 00:00:00,7.28399133682251,,91.74227905273438,8.592857360839844,,118.36000061035156,8.640000343322754,,119.36000061035156,8.523571014404297,,117.80999755859375,8.555356979370117,,118.80000305175781,628502000,,184576300
2010-04-08 00:00:00,7.264313697814941,,92.06006622314453,8.569643020629883,,118.7699966430664,8.626428604125977,,118.97000122070312,8.501428604125977,,117.5999984741211,8.587142944335938,,117.94999694824219,572989200,,158704000
2010-04-09 00:00:00,7.320017337799072,,92.6646728515625,8.635356903076172,,119.55000305175781,8.63892936706543,,119.5999984741211,8.587857246398926,,118.80000305175781,8.6225004196167,,119.0199966430664,334182800,,133006500
2010-04-12 00:00:00,7.335155010223389,,92.81190490722656,8.653214454650879,,119.73999786376953,8.681071281433105,,120.05000305175781,8.63607120513916,,119.55999755859375,8.649999618530273,,119.69999694824219,333026400,,110279000
2010-04-13 00:00:00,7.339391231536865,,92.88169860839844,8.65821361541748,,119.83000183105469,8.671428680419922,,120.04000091552734,8.61107063293457,,119.0,8.637857437133789,,119.62000274658203,306210800,,125043600
2010-04-14 00:00:00,7.43808650970459,,93.93582916259766,8.774642944335938,,121.19000244140625,8.778928756713867,,121.19000244140625,8.71678638458252,,120.08000183105469,8.760000228881836,,120.2699966430664,404076400,,161609000
2010-04-15 00:00:00,7.5358734130859375,,94.01337432861328,8.890000343322754,,121.29000091552734,8.893928527832031,,121.56999969482422,8.768214225769043,,120.94999694824219,8.777856826782227,,120.98999786376953,376784800,,144615300
2010-04-16 00:00:00,7.489855766296387,,92.51737213134766,8.835714340209961,,119.36000061035156,8.96928596496582,,121.29000091552734,8.733928680419922,,118.75,8.8774995803833,,120.86000061035156,750545600,,366786700
2010-04-19 00:00:00,7.479867458343506,,92.86618041992188,8.823928833007812,,119.80999755859375,8.853214263916016,,119.93000030517578,8.634642601013184,,118.47000122070312,8.822500228881836,,119.01000213623047,566924400,,217947800
2010-04-20 00:00:00,7.404786109924316,,93.69554138183594,8.735357284545898,,120.87999725341797,8.901785850524902,,120.9800033569336,8.677143096923828,,119.87000274658203,8.876428604125977,,120.55999755859375,738326400,,157708000
2010-04-21 00:00:00,7.847700119018555,,93.5250473022461,9.257857322692871,,120.66000366210938,9.29464340209961,,121.2300033569336,9.133213996887207,,119.98999786376953,9.242856979370117,,120.94999694824219,982391200,,192910100
2010-04-22 00:00:00,8.067184448242188,,93.8040771484375,9.516785621643066,,121.0199966430664,9.526785850524902,,121.16999816894531,9.149999618530273,,119.12000274658203,9.222857475280762,,119.80999755859375,793424800,,115360300
2010-04-23 00:00:00,8.199183464050293,,94.41638946533203,9.672499656677246,,121.80999755859375,9.72071361541748,,121.86000061035156,9.535714149475098,,120.62999725341797,9.571070671081543,,120.94000244140625,796955600,,177335500
2010-04-26 00:00:00,8.158917427062988,,94.05986785888672,9.625,,121.3499984741211,9.730713844299316,,122.12000274658203,9.578213691711426,,121.2300033569336,9.710000038146973,,121.8499984741211,479068800,,143457300
2010-04-27 00:00:00,7.933070182800293,,91.83531951904297,9.35857105255127,,118.4800033569336,9.565713882446289,,121.33999633789062,9.304286003112793,,118.25,9.545356750488281,,120.6500015258789,709343600,,355853300
2010-04-28 00:00:00,7.919749736785889,,92.53289794921875,9.342857360839844,,119.37999725341797,9.428570747375488,,119.68000030517578,9.157500267028809,,118.2699966430664,9.401785850524902,,119.05000305175781,758402400,,300674100
2010-04-29 00:00:00,8.132882118225098,,93.6800765991211,9.59428596496582,,120.86000061035156,9.64285659790039,,121.11000061035156,9.357500076293945,,120.06999969482422,9.393570899963379,,120.0999984741211,558840800,,193775000
2010-04-30 00:00:00,7.90431022644043,,92.09107971191406,9.3246431350708,,118.80999755859375,9.663213729858398,,121.01000213623047,9.321429252624512,,118.77999877929688,9.618213653564453,,120.87999725341797,542463600,,270000900
2010-05-03 00:00:00,8.063553810119629,,93.28475952148438,9.512499809265137,,120.3499984741211,9.567143440246582,,120.68000030517578,9.388570785522461,,119.19999694824219,9.422857284545898,,119.37999725341797,454342000,,182747900
2010-05-04 00:00:00,7.8313493728637695,,91.09117889404297,9.238571166992188,,117.5199966430664,9.403214454650879,,119.02999877929688,9.16964340209961,,116.91999816894531,9.38892936706543,,119.01000213623047,723819600,,360353400
2010-05-05 00:00:00,7.749914646148682,,90.5486068725586,9.142499923706055,,116.81999969482422,9.21928596496582,,117.80000305175781,8.883213996887207,,115.97000122070312,9.036786079406738,,116.55999755859375,883103200,,328973200
2010-05-06 00:00:00,7.455040454864502,,87.54117584228516,8.79464340209961,,112.94000244140625,9.223214149475098,,117.0,7.1160712242126465,,105.0,9.065357208251953,,116.26000213623047,1285860800,,647356600
2010-05-07 00:00:00,7.140491485595703,,86.2389907836914,8.42357063293457,,111.26000213623047,8.806071281433105,,113.7699966430664,8.043213844299316,,109.41000366210938,8.70392894744873,,112.63999938964844,1676018400,,637558800
2010-05-10 00:00:00,7.689362525939941,,90.03701782226562,9.071070671081543,,116.16000366210938,9.094642639160156,,116.6500015258789,8.876070976257324,,114.91000366210938,8.9375,,115.80999755859375,984306400,,396159600
2010-05-11 00:00:00,7.765958309173584,,89.78125762939453,9.161429405212402,,115.83000183105469,9.28178596496582,,117.36000061035156,8.946429252624512,,114.91000366210938,8.994285583496094,,115.06999969482422,848906800,,317849800
2010-05-12 00:00:00,7.934586048126221,,91.03691864013672,9.360357284545898,,117.44999694824219,9.397500038146973,,117.62000274658203,9.239286422729492,,116.08999633789062,9.258570671081543,,116.29000091552734,654379600,,235607100
2010-05-13 00:00:00,7.821664810180664,,89.90523529052734,9.227143287658691,,115.98999786376953,9.464285850524902,,117.68000030517578,9.157142639160156,,115.88999938964844,9.400713920593262,,117.12999725341797,599712400,,234452500
2010-05-14 00:00:00,7.684214115142822,,88.27752685546875,9.0649995803833,,113.88999938964844,9.15999984741211,,115.33000183105469,8.910714149475098,,112.87000274658203,9.1128568649292,,115.12000274658203,759362800,,345601400
2010-05-17 00:00:00,7.69632625579834,,88.32402801513672,9.079285621643066,,113.94999694824219,9.149286270141602,,114.5199966430664,8.846785545349121,,111.7699966430664,9.096428871154785,,114.19999694824219,762834800,,325739800
2010-05-18 00:00:00,7.640017509460449,,87.1225814819336,9.012857437133789,,112.4000015258789,9.233928680419922,,115.22000122070312,8.937856674194336,,112.02999877929688,9.177857398986816,,114.87999725341797,782678400,,360556800
2010-05-19 00:00:00,7.51831579208374,,86.62654113769531,8.869285583496094,,111.76000213623047,9.032856941223145,,112.7699966430664,8.744643211364746,,110.36000061035156,8.910714149475098,,111.7699966430664,1025726800,,394742700
2010-05-20 00:00:00,7.1980133056640625,,83.3555908203125,8.491429328918457,,107.54000091552734,8.708929061889648,,109.88999938964844,8.436071395874023,,107.47000122070312,8.638570785522461,,109.37999725341797,1282915200,,530418300
2010-05-21 00:00:00,7.336064338684082,,84.57250213623047,8.65428638458252,,109.11000061035156,8.73214340209961,,109.37999725341797,8.262499809265137,,105.36000061035156,8.3149995803833,,105.91000366210938,1223891200,,500909400
2010-05-24 00:00:00,7.470479965209961,,83.4873275756836,8.812856674194336,,107.70999908447266,8.960714340209961,,109.38999938964844,8.795000076293945,,107.61000061035156,8.831428527832031,,108.5199966430664,754238800,,269823000
2010-05-25 00:00:00,7.423859596252441,,83.57257843017578,8.757857322692871,,107.81999969482422,8.812856674194336,,107.87000274658203,8.470000267028809,,104.37999725341797,8.548213958740234,,105.11000061035156,1048006400,,396505200
2010-05-26 00:00:00,7.390254497528076,,83.06876373291016,8.71821403503418,,107.16999816894531,9.004643440246582,,109.47000122070312,8.70535659790039,,106.8499984741211,8.931428909301758,,108.4800033569336,850654000,,349719300
2010-05-27 00:00:00,7.669987678527832,,85.8514175415039,9.048213958740234,,110.76000213623047,9.067500114440918,,110.80000305175781,8.896785736083984,,108.77999877929688,8.949999809265137,,109.19000244140625,666282400,,300870500
2010-05-28 00:00:00,7.776856899261475,,84.7740249633789,9.174285888671875,,109.37000274658203,9.264286041259766,,110.72000122070312,9.048213958740234,,108.8499984741211,9.26392936706543,,110.63999938964844,815614800,,297933500
2010-06-01 00:00:00,7.896438121795654,,83.34781646728516,9.315357208251953,,107.52999877929688,9.497857093811035,,109.94999694824219,9.248571395874023,,107.37000274658203,9.274642944335938,,108.3499984741211,876472800,,277909400
2010-06-02 00:00:00,7.990899085998535,,85.51811218261719,9.426786422729492,,110.33000183105469,9.45714282989502,,110.33999633789062,9.297499656677246,,107.51000213623047,9.447856903076172,,108.08000183105469,688548000,,240243700
2010-06-03 00:00:00,7.965766906738281,,85.81266021728516,9.397143363952637,,110.70999908447266,9.483928680419922,,111.05999755859375,9.3003568649292,,109.58000183105469,9.47071361541748,,110.6500015258789,650106800,,226618300
2010-06-04 00:00:00,7.749005317687988,,82.79747009277344,9.14142894744873,,106.81999969482422,9.353570938110352,,109.33000183105469,9.093929290771484,,106.45999908447266,9.221785545349121,,108.61000061035156,758304400,,398475600
2010-06-07 00:00:00,7.597027778625488,,81.7666015625,8.962142944335938,,105.48999786376953,9.255356788635254,,107.61000061035156,8.948213577270508,,105.41000366210938,9.224642753601074,,107.19999694824219,886942000,,264609100
2010-06-08 00:00:00,7.5482869148254395,,82.64249420166016,8.904643058776855,,106.62000274658203,9.064286231994629,,106.83000183105469,8.773214340209961,,104.6500015258789,9.044285774230957,,105.56999969482422,1000770400,,357774300
2010-06-09 00:00:00,7.3627028465271,,82.2006607055664,8.685713768005371,,106.05000305175781,8.996429443359375,,108.27999877929688,8.660357475280762,,105.5999984741211,8.981071472167969,,107.23999786376953,854630000,,268023300
2010-06-10 00:00:00,7.584012508392334,,84.60350799560547,8.946785926818848,,109.1500015258789,8.963570594787598,,109.27999877929688,8.649999618530273,,106.04000091552734,8.744285583496094,,107.86000061035156,776356000,,317890600
2010-06-11 00:00:00,7.674834251403809,,85.0143051147461,9.053929328918457,,109.68000030517578,9.066429138183594,,109.75,8.834643363952637,,108.12000274658203,8.865357398986816,,108.19000244140625,545759200,,214128200
2010-06-14 00:00:00,7.698141098022461,,84.88253784179688,9.081428527832031,,109.51000213623047,9.255356788635254,,111.12000274658203,9.071785926818848,,109.4000015258789,9.14142894744873,,110.5199966430664,602960400,,207196100
2010-06-15 00:00:00,7.861928462982178,,86.81254577636719,9.274642944335938,,112.0,9.280357360839844,,112.0999984741211,9.125,,110.08999633789062,9.130000114440918,,110.27999877929688,585074000,,238268700
2010-06-16 00:00:00,8.090801239013672,,86.78153991699219,9.54464340209961,,111.95999908447266,9.5625,,112.41999816894531,9.30821418762207,,111.19999694824219,9.324999809265137,,111.41999816894531,783678000,,216374000
2010-06-17 00:00:00,8.230669021606445,,86.92108917236328,9.709643363952637,,112.13999938964844,9.746429443359375,,112.33000183105469,9.625,,111.05000305175781,9.664285659790039,,112.27999877929688,872855200,,263185800
2010-06-18 00:00:00,8.297268867492676,,87.01529693603516,9.788213729858398,,111.7300033569336,9.821429252624512,,112.12999725341797,9.693571090698242,,111.37000274658203,9.723214149475098,,111.83000183105469,784621600,,174006600
2010-06-21 00:00:00,8.179200172424316,,86.76612091064453,9.64892864227295,,111.41000366210938,9.964642524719238,,113.19999694824219,9.59749984741211,,110.79000091552734,9.917499542236328,,113.12000274658203,776490400,,213140700
2010-06-22 00:00:00,8.290610313415527,,85.33309173583984,9.780357360839844,,109.56999969482422,9.856071472167969,,111.9000015258789,9.696429252624512,,109.41000366210938,9.720000267028809,,111.41000366210938,717262000,,239355400
2010-06-23 00:00:00,8.203418731689453,,85.06831359863281,9.677499771118164,,109.2300033569336,9.809286117553711,,110.02999877929688,9.567856788635254,,108.4800033569336,9.806428909301758,,109.63999938964844,768457200,,254639900
2010-06-24 00:00:00,8.143782615661621,,83.65869140625,9.60714340209961,,107.41999816894531,9.757143020629883,,108.83000183105469,9.574999809265137,,107.13999938964844,9.678570747375488,,108.69000244140625,714277200,,268523600
2010-06-25 00:00:00,8.07414722442627,,84.0091323852539,9.524999618530273,,107.87000274658203,9.65250015258789,,108.41999816894531,9.493213653564453,,106.7699966430664,9.645000457763672,,107.73999786376953,549942400,,238726500
2010-06-28 00:00:00,8.122590065002441,,83.74433898925781,9.58214282989502,,107.52999877929688,9.633929252624512,,108.31999969482422,9.447142601013184,,107.13999938964844,9.53321361541748,,108.02999877929688,584948000,,169218600
2010-06-29 00:00:00,7.755359172821045,,81.15874481201172,9.14892864227295,,104.20999908447266,9.442500114440918,,107.51000213623047,9.08214282989502,,103.55000305175781,9.432856559753418,,106.0199966430664,1133344800,,373649500
2010-06-30 00:00:00,7.6148905754089355,,80.3877182006836,8.983214378356934,,103.22000122070312,9.213213920593262,,104.87999725341797,8.928929328918457,,102.87999725341797,9.168213844299316,,103.91999816894531,739452000,,284101700
2010-07-01 00:00:00,7.52255392074585,,80.0295181274414,8.874285697937012,,102.76000213623047,9.100000381469727,,103.48999786376953,8.686429023742676,,101.12999725341797,9.08214282989502,,103.1500015258789,1022896000,,382924800
2010-07-02 00:00:00,7.4759321212768555,,79.59333801269531,8.819286346435547,,102.19999694824219,8.961786270141602,,103.41999816894531,8.685713768005371,,101.62000274658203,8.946070671081543,,103.11000061035156,693842800,,233385200
2010-07-06 00:00:00,7.527093410491943,,80.1151351928711,8.879643440246582,,102.87000274658203,9.028571128845215,,104.37000274658203,8.791428565979004,,101.87999725341797,8.964285850524902,,103.63999938964844,615235600,,256935300
2010-07-07 00:00:00,7.831045627593994,,82.63845825195312,9.238213539123535,,106.11000061035156,9.241786003112793,,106.23999786376953,8.91964340209961,,103.0199966430664,8.946070671081543,,103.12999725341797,654556000,,253769400
